526	0.006622
527	0.006536
528	0.006536
529	0.006493
530	0.00645
531	0.006407
532	0.006407
533	0.006364
534	0.006321
535	0.006278
536	0.006278
537	0.006235
538	0.006192
539	0.006192
540	0.006149
541	0.006106
542	0.006063
543	0.00602
544	0.005977
545	0.005934
546	0.005891
547	0.005848
548	0.005848
549	0.005805
550	0.005762
551	0.005719
552	0.005676
553	0.005633
554	0.005633
555	0.00559
556	0.005547
557	0.005547
558	0.005504
559	0.005461
560	0.005461
561	0.005418
562	0.005375
563	0.005375
564	0.005332
565	0.005289
566	0.005289
567	0.005246
568	0.005246
569	0.005203
570	0.005203
571	0.00516
572	0.00516
573	0.005117
574	0.005117
575	0.005074
576	0.005074
577	0.005074
578	0.005031
579	0.005031
580	0.004988
581	0.004988
582	0.004945
583	0.004945
584	0.004902
585	0.004902
586	0.004859
587	0.004859
588	0.004859
589	0.004816
590	0.004816
591	0.004773
592	0.004773
593	0.00473
594	0.00473
595	0.00473
596	0.004687
597	0.004687
598	0.004644
599	0.004644
600	0.004644
601	0.004601
602	0.004601
603	0.004558
604	0.004558
605	0.004558
606	0.004515
607	0.004515
608	0.004472
609	0.004472
610	0.004472
611	0.004429
612	0.004429
613	0.004386
614	0.004386
615	0.004386
616	0.004343
617	0.004343
618	0.0043
619	0.0043
620	0.0043
621	0.004257
622	0.004257
623	0.004257
624	0.004214
625	0.004214
626	0.004214
627	0.004171
628	0.004171
629	0.004171
630	0.004171
631	0.004128
632	0.004128
633	0.004128
634	0.004085
635	0.004085
636	0.004085
637	0.004042
638	0.004042
639	0.004042
640	0.004042
641	0.003999
642	0.003999
643	0.003999
644	0.003999
645	0.003999
646	0.003956
647	0.003956
648	0.003956
649	0.003956
650	0.003913
651	0.003913
652	0.003913
653	0.003913
654	0.00387
655	0.00387
656	0.00387
657	0.00387
658	0.003827
659	0.003827
660	0.003827
661	0.003827
662	0.003827
663	0.003784
664	0.003784
665	0.003784
666	0.003784
667	0.003741
668	0.003741
669	0.003741
670	0.003741
671	0.003698
672	0.003698
673	0.003698
674	0.003698
675	0.003655
676	0.003655
677	0.003655
678	0.003655
679	0.003612
680	0.003612
681	0.003612
682	0.003612
683	0.003569
684	0.003569
685	0.003569
686	0.003526
687	0.003526
688	0.003526
689	0.003526
690	0.003526
691	0.003526
692	0.003483
693	0.003483
694	0.003483
695	0.003483
696	0.003483
697	0.003483
698	0.003483
699	0.003483
700	0.003483
701	0.00344
702	0.00344
703	0.00344
704	0.00344
705	0.00344
706	0.00344
707	0.00344
708	0.00344
709	0.00344
710	0.00344
711	0.003397
712	0.003397
713	0.003397
714	0.003397
715	0.003397
716	0.003397
717	0.003397
718	0.003397
719	0.003397
720	0.003397
721	0.003397
722	0.003354
723	0.003354
724	0.003354
725	0.003354
726	0.003354
727	0.003354
728	0.003354
729	0.003354
730	0.003354
731	0.003397
732	0.003397
733	0.00344
734	0.00344
735	0.003483
736	0.003483
737	0.003526
738	0.003526
739	0.003569
740	0.003569
741	0.003569
742	0.003612
743	0.003612
744	0.003655
745	0.003655
746	0.003698
747	0.003698
748	0.003741
749	0.003741
750	0.003784
751	0.003784
752	0.003827
753	0.00387
754	0.003913
755	0.003956
756	0.003999
757	0.004042
758	0.004085
759	0.004128
760	0.004128
761	0.004171
762	0.004214
763	0.004257
764	0.0043
765	0.004343
766	0.004386
767	0.004429
768	0.004472
769	0.004515
770	0.004558
771	0.004601
772	0.004644
773	0.004687
774	0.00473
775	0.004773
776	0.004859
777	0.004945
778	0.004988
779	0.005074
780	0.00516
781	0.005246
782	0.005332
783	0.005418
784	0.005504
785	0.00559
786	0.005676
787	0.005762
788	0.005848
789	0.005934
790	0.00602
791	0.006106
792	0.006192
793	0.006278
794	0.006364
795	0.006493
796	0.006579
797	0.006665
798	0.006751
799	0.00688
800	0.006966
801	0.007095
802	0.007181
803	0.00731
804	0.007439
805	0.007525
806	0.007654
807	0.007783
808	0.007912
809	0.008041
810	0.008127
811	0.008256
812	0.008385
813	0.008514
814	0.008643
815	0.008815
816	0.008944
817	0.009073
818	0.009202
819	0.009331
820	0.009503
821	0.009632
822	0.009804
823	0.009933
824	0.010062
825	0.010234
826	0.010406
827	0.010535
828	0.010707
829	0.010836
830	0.010965
831	0.011137
832	0.011309
833	0.011438
834	0.01161
835	0.011782
836	0.011911
837	0.012083
838	0.012255
839	0.012427
840	0.012599
841	0.012771
842	0.012943
843	0.013115
844	0.013287
845	0.013459
846	0.013631
847	0.013803
848	0.014018
849	0.01419
850	0.014362
851	0.014577
852	0.014749
853	0.014964
854	0.015136
855	0.015351
856	0.015523
857	0.015695
858	0.015867
859	0.016039
860	0.016168
861	0.01634
862	0.016512
863	0.016684
864	0.016856
865	0.017071
866	0.017243
867	0.017415
868	0.017587
869	0.017759
870	0.017931
871	0.018146
872	0.018318
873	0.01849
874	0.018705
875	0.018877
876	0.019092
877	0.019264
878	0.019479
879	0.019651
880	0.019866
881	0.020081
882	0.020253
883	0.020468
884	0.020683
885	0.020898
886	0.021027
887	0.021113
888	0.021156
889	0.021199
890	0.021285
891	0.021328
892	0.021371
893	0.021457
894	0.0215
895	0.021543
896	0.021629
897	0.021672
898	0.021715
899	0.021801
900	0.021844
901	0.021887
902	0.02193
903	0.022016
904	0.022059
905	0.022102
906	0.022188
907	0.022231
908	0.022274
909	0.02236
910	0.022403
911	0.022446
912	0.022489
913	0.022575
914	0.022618
915	0.022661
916	0.022747
917	0.02279
918	0.022833
919	0.02279
920	0.022661
921	0.022532
922	0.022446
923	0.022317
924	0.022188
925	0.022102
926	0.021973
927	0.021844
928	0.021715
929	0.021629
930	0.0215
931	0.021414
932	0.021285
933	0.021156
934	0.02107
935	0.020941
936	0.020855
937	0.020726
938	0.020597
939	0.020511
940	0.020382
941	0.020296
942	0.020167
943	0.020081
944	0.019995
945	0.019866
946	0.01978
947	0.019651
948	0.019565
949	0.019436
950	0.01935
951	0.019264
952	0.019135
953	0.019049
954	0.01892
955	0.018834
956	0.018705
957	0.018576
958	0.018447
959	0.018361
960	0.018232
961	0.018103
962	0.018017
963	0.017888
964	0.017802
965	0.017673
966	0.017544
967	0.017458
968	0.017329
969	0.017243
970	0.017114
971	0.017028
972	0.016899
973	0.016813
974	0.016727
975	0.016598
976	0.016512
977	0.016383
978	0.016297
979	0.016211
980	0.016125
981	0.015996
982	0.01591
983	0.015824
984	0.015695
985	0.015609
986	0.015523
987	0.015437
988	0.015351
989	0.015265
990	0.015136
991	0.01505
992	0.014964
993	0.014921
994	0.014835
995	0.014792
996	0.014706
997	0.014663
998	0.014577
999	0.014534
1000	0.014491
1001	0.014405
1002	0.014362
1003	0.014276
1004	0.014233
1005	0.01419
1006	0.014104
1007	0.014061
1008	0.013975
1009	0.013932
1010	0.013889
1011	0.013803
1012	0.01376
1013	0.013717
1014	0.013631
1015	0.013588
1016	0.013545
1017	0.013459
1018	0.013416
1019	0.013373
1020	0.01333
1021	0.013244
1022	0.013201
1023	0.013158
1024	0.013072
1025	0.013029
1026	0.012986
1027	0.012943
1028	0.0129
1029	0.012814
1030	0.012771
1031	0.012728
1032	0.012685
1033	0.012599
1034	0.012556
1035	0.012513
1036	0.012427
1037	0.012384
1038	0.012298
1039	0.012255
1040	0.012169
1041	0.012126
1042	0.01204
1043	0.011997
1044	0.011911
1045	0.011868
1046	0.011825
1047	0.011739
1048	0.011696
1049	0.01161
1050	0.011567
1051	0.011524
1052	0.011438
1053	0.011395
1054	0.011352
1055	0.011266
1056	0.011223
1057	0.01118
1058	0.011094
1059	0.011051
1060	0.011008
1061	0.010965
1062	0.010879
1063	0.010836
1064	0.010793
1065	0.01075
1066	0.010664
1067	0.010621
1068	0.010578
1069	0.010535
1070	0.010449
1071	0.010406
1072	0.010363
1073	0.01032
1074	0.010277
1075	0.010234
1076	0.010148
1077	0.010105
1078	0.010062
1079	0.010019
1080	0.009976
1081	0.009933
1082	0.00989
1083	0.009847
1084	0.009847
1085	0.009804
1086	0.009761
1087	0.009718
1088	0.009675
1089	0.009632
1090	0.009589
1091	0.009546
1092	0.009503
1093	0.009503
1094	0.00946
1095	0.009417
1096	0.009374
1097	0.009331
1098	0.009288
1099	0.009288
1100	0.009245
