1060.585305105853, 0.1448359332974709
1068.430884184309, 0.21794871794871717
1072.7895392278954, 0.27904787520172025
1077.5840597758406, 0.35405459924690597
1081.07098381071, 0.42178590640129077
1083.6861768368617, 0.48786982248520694
1086.4202422732933, 0.5539023913149776
1089.5535970878436, 0.6383291264948054
1091.4445828144458, 0.7033485745024199
1094.7663367634527, 0.7970046148183787
1097.447073474471, 0.8983324367939751
1100.7308120862556, 1.0045015713031908
1102.7770859277707, 1.0931871974179668
1105.2486997289575, 1.185820966363952
1108.3011076882742, 1.3017751479289936
1110.19472432922, 1.3998484033449063
1111.145703611457, 1.469652142729065
1113.9660098161307, 1.557439167167673
1116.735037726174, 1.6926636711704584
1117.4657534246576, 1.6392549757934365
1119.178082191781, 1.7978079612694993
1122.0423412204234, 1.8984445042137343
1122.874448092381, 1.9939361337962724
1125.5292652552926, 2.0867177694100763
1128.4713574097136, 2.228962143625605
1125.5292652552926, 2.1701855836471218
1130.9049398090492, 2.3422987269141107
1132.85973055587, 2.440143772311604
1133.810709838107, 2.510803299264837
1136.6310160427806, 2.599863936968009
1139.694894146949, 2.741712614308767
1137.9514321295144, 2.6869956966110804
1141.9468659194686, 2.8349314147391063
1143.5450394354502, 2.9155123722431413
1144.826219857353, 2.985194875055014
1147.5999094305446, 3.055283876962198
1147.6791577040644, 3.1269132964937154
1151.0516120105162, 3.227183073336919
1153.4246575342465, 3.3198762775685844
1156.0398505603985, 3.4112201900663424
1158.9456205894562, 3.5050430338891876
1159.090909090909, 3.570154204769589
1162.6940639269405, 3.6516137708445395
1164.881693648817, 3.7422001075847224
1167.6338729763388, 3.838192576654115
1171.131693648817, 3.9368360005379226
1173.9103362391033, 4.027736686390532
1176.5255292652553, 4.099986551909629
1178.8237291973282, 4.172600127145581
1181.9302615193028, 4.245427649273803
1185.475300954753, 4.332974717590102
1188.657119136571, 4.410166756320602
1190.5458696554588, 4.483122646584185
1193.0884184308843, 4.546351084812623
1196.6423986971931, 4.620308685397442
1199.3358239933582, 4.6951654115115655
1203.8605230386052, 4.772794513179129
1208.0712951432129, 4.859963353953738
1211.9495075285859, 4.9284317081519875
1215.7534246575342, 4.9969069392146315
1218.9497716894975, 5.064181011296395
1224.2839352428396, 5.147996234534696
1229.7681770284512, 5.219234907104729
1236.3160208043369, 5.278106508875739
1245.0290577002907, 5.329175632060247
1254.9813200498133, 5.3335615433517525
1264.0376366403764, 5.274811726734804
1271.871108343711, 5.218094405594405
1276.9925280199254, 5.139019634211942
1280.969800747198, 5.058532813340506
1285.0560398505604, 4.985341581495428
1288.5429638854298, 4.917243141473911
1291.039284501302, 4.855518607266859
1294.645080946451, 4.795185583647122
1297.2938020883225, 4.721976248603467
1301.5000566059098, 4.649102645606142
1304.7322540473224, 4.574098977945131
1308.8274738959672, 4.485620887987752
1311.892901618929, 4.42684238838085
1314.1919724111503, 4.364836347084868
1318.733914487339, 4.283835395373856
1322.4216008151252, 4.198787226759254
1326.1279816074339, 4.1267430794058
1328.9041095890411, 4.058942980096825
1331.07098381071, 4.008472296933835
1335.2895392278954, 3.9366594943518014
1339.4721716639524, 3.8465055654404763
1342.963885429639, 3.7730634749865515
1346.9489414694895, 3.7024946207638507
1351.0255658926085, 3.6208587792298195
1358.032378580324, 3.5491527703066157
1363.8750518887505, 3.4777434104357168
1368.3063511830635, 3.4162550735977306
1373.5367372353674, 3.351835664335664
1378.834179519111, 3.284727107212314
1384.4333748443337, 3.2153375470683154
1390.0325701695565, 3.1433049199321377
1394.9337710857012, 3.0801872952222595
1400.1245330012453, 3.0191097364174277
1404.1199667911997, 2.9566971490048406
1410.1494396014941, 2.8911377084453997
1416.1845004310758, 2.8296126949973095
1421.4819427148195, 2.7679532006455076
1426.7793849985633, 2.709697107626101
1432.8144458281442, 2.6454410973641735
1439.1889788293897, 2.5796799354491657
1446.85900096859, 2.5208445400753092
1455.8862598588626, 2.484696073157611
1465.9402241594023, 2.475316641400557
